model,subset,model_group,role,matrix,mean_row_norm,mean_vec_norm,mu_over_row_norm,sigma1,sigma1_centered,sigma1_over_mean_row,sigma1_c_over_mean_row,sigma1_over_mean_sqrt_n,sigma1_c_over_mean_sqrt_n,cos_v1_mu,cos_v1_v1_centered,rank1_energy_frac,rank5_energy_frac,rank10_energy_frac,participation_ratio,effective_rank,isotropy_pr_over_d,sigma_ratio,rank1_centered_energy_frac,rank5_centered_energy_frac,participation_ratio_centered,effective_rank_centered,isotropy_pr_over_d_centered,sigma_ratio_centered,tied,vocab_size,hidden_dim
Qwen2.5-72B-Instruct,base_instruct,qwen2.5,instruct,U,0.8641823530197144,0.1965460330247879,0.22743583265499076,89.89043426513672,48.86414337158203,104.01790079493335,56.543787547658134,0.2667441353622638,0.14500123155958056,0.9957690238952637,0.9710514545440674,0.06873348355293274,0.07659241557121277,0.07993682473897934,205.66177368164062,5216.84228515625,0.025105196982622147,148.10077534047804,0.021379519253969193,0.02865814045071602,1651.7188720703125,6894.3740234375,0.20162583887577057,122.52845943208168,False,152064,8192
Qwen2.5-7B,base_instruct,qwen2.5,base,E,0.7914946675300598,0.08192216604948044,0.10350311810075354,39.56800079345703,34.91995620727539,49.99149383650686,44.11900375304699,0.12819848984624482,0.11313904067677773,0.8121377229690552,0.8192459344863892,0.01540515385568142,0.03845314681529999,0.05475801229476929,881.66015625,1618.1719970703125,0.2459989275251116,29.878479584214165,0.012120389379560947,0.031255871057510376,1003.2166137695312,1656.179443359375,0.27991534982408794,26.374019346941573,False,152064,3584
Qwen2.5-7B,base_instruct,qwen2.5,base,U,0.7025941610336304,0.1915062814950943,0.27257027188122,86.87089538574219,46.148624420166016,123.64306480705869,65.68318807585004,0.3170710249240649,0.16843836567775647,0.9963102340698242,0.970084547996521,0.09758654981851578,0.1135803833603859,0.11937680095434189,101.58903503417969,2042.656494140625,0.02834515486444746,111.4361747017774,0.02968086302280426,0.04577186703681946,805.0460205078125,2948.154296875,0.22462221554347447,102.9815601732777,False,152064,3584
Qwen2.5-7B-Instruct,base_instruct,qwen2.5,instruct,E,0.7906553745269775,0.08188232779502869,0.1035626019035362,39.53239440917969,34.890804290771484,49.9995265735474,44.12896619041574,0.12821908904580662,0.11316458841155913,0.8122219443321228,0.8187236785888672,0.015410314314067364,0.038471825420856476,0.054780058562755585,881.3667602539062,1618.12255859375,0.24591706480298722,29.879118245406193,0.012126206420361996,0.03126418590545654,1003.0516967773438,1656.177734375,0.27986933503832134,26.378948918591544,False,152064,3584
Qwen2.5-7B-Instruct,base_instruct,qwen2.5,instruct,U,0.6989327669143677,0.19226357340812683,0.27508164234011756,87.20858001708984,46.33510971069336,124.77391838716659,66.29408707686225,0.31997099270020657,0.17000495877926436,0.9962818622589111,0.969793975353241,0.09938780963420868,0.11543996632099152,0.12124214321374893,98.05182647705078,2017.671142578125,0.027358210512569973,110.33913134223091,0.03028183802962303,0.04648119583725929,781.8909912109375,2935.0703125,0.21816154888698033,87.7752517495257,False,152064,3584
Qwen3-0.6B,base_instruct,qwen3,base,E,0.9250698089599609,0.30156904458999634,0.3259959861073024,122.32426452636719,37.50093078613281,132.23246866514228,40.538487390799645,0.3392405523160609,0.10400092345956313,0.9993292093276978,0.9002635478973389,0.11277338117361069,0.12780839204788208,0.1396578848361969,73.45362854003906,626.8176879882812,0.0717320591211319,34.27231689516583,0.011831372044980526,0.02802778035402298,801.3391723632812,940.1821899414062,0.7825577855110168,12.148440385476787,True,151936,1024
Qwen3-0.6B-Base,base_instruct,qwen3,base,E,0.955460250377655,0.29290056228637695,0.3065544193707746,118.74104309082031,36.75647735595703,124.27627736882486,38.4699178656869,0.3188290546185484,0.09869403722135435,0.9992320537567139,0.8842166066169739,0.09952942281961441,0.11445821076631546,0.12689876556396484,92.29437255859375,665.8187866210938,0.09013122320175171,28.524792551551702,0.010503845289349556,0.026435304433107376,814.1110229492188,940.662841796875,0.7950302958488464,14.355779890968273,True,151936,1024
Qwen3-1.7B,base_instruct,qwen3,base,E,1.5393816232681274,0.3476157486438751,0.2258151866889786,145.91287231445312,57.312522888183594,94.78667934509843,37.23087376248416,0.24317390258110672,0.09551528687238454,0.998704195022583,0.9498459100723267,0.057491131126880646,0.06712619215250015,0.07488452643156052,261.281494140625,1523.734375,0.12757885456085205,32.99254555347595,0.009332737885415554,0.019382350146770477,1507.6383056640625,1854.1766357421875,0.7361515164375305,24.472128365126608,True,151936,2048
Qwen3-1.7B-Base,base_instruct,qwen3,base,E,1.5786210298538208,0.34179356694221497,0.21651400841522098,143.75926208496094,57.361602783203125,91.0663543474224,36.33652516875109,0.2336294607375313,0.09322084804080373,0.998535692691803,0.9479008913040161,0.053042251616716385,0.062665194272995,0.07087498158216476,298.80322265625,1548.786865234375,0.14590001106262207,28.271482353540183,0.008848199620842934,0.018877167254686356,1510.4918212890625,1847.540771484375,0.7375448346138,42.148366306677964,True,151936,2048
Qwen3-14B,base_instruct,qwen3,base,E,1.3067489862442017,0.18805497884750366,0.14391056035023428,77.4837875366211,45.90762710571289,59.29508142135351,35.13117483845042,0.15212070359167656,0.09012853859582898,0.9888497591018677,0.49191662669181824,0.021869489923119545,0.03699374943971634,0.04719381779432297,1029.137939453125,2573.8583984375,0.2010035037994385,52.31316795288854,0.007830427959561348,0.019284600391983986,1875.971435546875,2743.2763671875,0.36640067100524903,31.0065213349578,False,151936,5120
Qwen3-14B,base_instruct,qwen3,base,U,1.4556870460510254,0.207358255982399,0.14244700229003107,89.63792419433594,43.96751403808594,61.57774395087522,30.203960499175018,0.15797684244383012,0.07748783899527749,0.9949881434440613,0.8633449077606201,0.02405446395277977,0.03080867789685726,0.03479790687561035,1239.414306640625,4301.08203125,0.24207310676574706,56.84783568999497,0.005902918986976147,0.011924995109438896,3740.507568359375,4652.73046875,0.7305678844451904,33.134171720336404,False,151936,5120
Qwen3-14B-Base,base_instruct,qwen3,base,E,1.3222134113311768,0.19097071886062622,0.1444325985684572,78.66761016845703,46.549957275390625,59.496908361605655,35.2060846429663,0.15263848778926864,0.0903207186535288,0.9887155294418335,0.4956977963447571,0.022020544856786728,0.03715241700410843,0.04736301675438881,1022.4017333984375,2571.65625,0.19968783855438232,52.64922818670623,0.007865679450333118,0.01932831108570099,1874.7069091796875,2742.423583984375,0.3661536931991577,31.170373208531775,False,151936,5120
Qwen3-14B-Base,base_instruct,qwen3,base,U,1.4914950132369995,0.2043507993221283,0.13701071576406057,88.9570083618164,44.697303771972656,59.64284665541894,29.9681214990896,0.15301289044466074,0.07688279733301187,0.9943681359291077,0.8743896484375,0.022557711228728294,0.028878459706902504,0.03300374746322632,1352.7237548828125,4311.01220703125,0.2642038583755493,65.88157136746626,0.005800104234367609,0.011483525857329369,3726.425048828125,4630.39404296875,0.7278173923492431,97.15692111696026,False,151936,5120
Qwen3-235B-A22B,other_models,qwen3,,E,0.992485523223877,0.061195679008960724,0.061659014239502104,26.691282272338867,20.322900772094727,26.893371890844257,20.476773007308086,0.06899457013840223,0.052532875282248884,0.9556546211242676,0.18598529696464539,0.004497392103075981,0.014264206402003765,0.024923071265220642,2060.426025390625,3107.217529296875,0.5030336976051331,9.778556753111062,0.0026167798787355423,0.012219728901982307,2123.00390625,3127.4541015625,0.5183115005493164,7.505858441303054,False,151936,4096
Qwen3-235B-A22B,other_models,qwen3,,U,1.3138355016708374,0.15591883659362793,0.11867454974031533,73.44587707519531,44.219940185546875,55.90188191884932,33.657136018406625,0.1434154976390969,0.0863469125814703,0.9893484115600586,0.9482886791229248,0.019861871376633644,0.02709721401333809,0.03212979435920715,1441.164794921875,3432.4658203125,0.3518468737602234,40.93986071603922,0.007299317046999931,0.014247463084757328,2786.37060546875,3607.4755859375,0.680266261100769,31.883818717018237,False,151936,4096
Qwen3-30B-A3B,base_instruct,qwen3,base,E,0.904628336429596,0.08544280380010605,0.09445072673417827,35.762977600097656,22.896419525146484,39.53333779179154,25.310305462588648,0.10142222619579751,0.06493323531726676,0.984007716178894,0.39623209834098816,0.009868931956589222,0.024090128019452095,0.03803343325853348,1196.2972412109375,1663.1927490234375,0.5841295123100281,9.92154021697753,0.004080222919583321,0.017982637509703636,1321.12744140625,1691.752685546875,0.6450817584991455,6.524164762316598,False,151936,2048
Qwen3-30B-A3B,base_instruct,qwen3,base,U,1.1776113510131836,0.31502795219421387,0.2675143644999453,130.73422241210938,46.9084587097168,111.01644213910586,39.83356535189482,0.28481113245193584,0.10219245580988615,0.999284029006958,0.9599927663803101,0.07943616807460785,0.08797862380743027,0.09465942531824112,147.08152770996094,1372.6190185546875,0.07181715220212936,50.353761809038566,0.010997854173183441,0.020098349079489708,1460.5352783203125,1852.2952880859375,0.7131519913673401,28.005606862418503,False,151936,2048
Qwen3-30B-A3B-Base,base_instruct,qwen3,base,E,0.9155182838439941,0.08660031855106354,0.09459157733852575,36.2341423034668,23.183242797851562,39.577737488027225,25.322533920908594,0.10153613299664384,0.06496460725636999,0.9839814305305481,0.3969598412513733,0.009891125373542309,0.02412601187825203,0.03807511925697327,1194.684326171875,1662.154052734375,0.5833419561386108,9.95935822933294,0.004084257874637842,0.017996855080127716,1319.802978515625,1690.7784423828125,0.6444350481033325,6.587403666802386,False,151936,2048
Qwen3-30B-A3B-Base,base_instruct,qwen3,base,U,1.2101800441741943,0.3164861500263214,0.26151988834214007,131.44500732421875,47.50404739379883,108.61607572938829,39.25370247384534,0.27865302593835634,0.10070482569148283,0.9992400407791138,0.9593346118927002,0.07600801438093185,0.08459236472845078,0.09177862852811813,159.35362243652344,1390.371337890625,0.07780938595533371,50.29980057815624,0.010639825835824013,0.019773028790950775,1462.05419921875,1845.12060546875,0.7138936519622803,33.533155715184925,False,151936,2048
Qwen3-32B,other_models,qwen3,,E,1.2745392322540283,0.19200822710990906,0.15064913048642814,78.55430603027344,45.108516693115234,61.633493926546144,35.392018975626684,0.1581198682281109,0.0907977305882145,0.9925500750541687,0.4196377992630005,0.02358950674533844,0.04005720093846321,0.051173366606235504,893.0802612304688,2300.138427734375,0.17442973852157592,59.26868044510631,0.00794897135347128,0.02052316628396511,1653.8271484375,2464.941162109375,0.3230131149291992,34.04909128224634,False,151936,5120
Qwen3-32B,other_models,qwen3,,U,1.3555337190628052,0.2228301465511322,0.16438554306505446,103.34998321533203,59.209625244140625,76.24301908681888,43.679935372671686,0.19560040106908022,0.11206026440056287,0.9929595589637756,0.9581435322761536,0.036912210285663605,0.04490832984447479,0.048900362104177475,628.6063232421875,4022.8447265625,0.12277467250823974,102.41724558923956,0.012439972721040249,0.019942469894886017,2553.85107421875,4525.66796875,0.4987990379333496,75.34421756273454,False,151936,5120
Qwen3-4B,base_instruct,qwen3,base,E,1.0973719358444214,0.3124660849571228,0.28474036445690765,126.67118835449219,39.12586975097656,115.43140863814732,35.6541555993679,0.2961376673696534,0.0914702384368385,0.9992396831512451,0.887742817401886,0.08559540659189224,0.0951344445347786,0.10172218084335327,129.5739288330078,1634.2669677734375,0.050614815950393674,57.89110536468379,0.008868299424648285,0.01845124363899231,1872.5244140625,2334.50146484375,0.7314548492431641,22.469355536988477,True,151936,2560
Qwen3-4B-Base,base_instruct,qwen3,base,E,1.1305712461471558,0.3158322274684906,0.2793563241103177,128.00897216796875,39.46270751953125,113.22503787727415,34.90510452482776,0.29047725398488894,0.08954855836230687,0.999235987663269,0.8881847858428955,0.08229155838489532,0.09167148172855377,0.09841474145650864,139.47483825683594,1655.836669921875,0.05448235869407654,56.673764655066336,0.008465313352644444,0.017975173890590668,1877.142578125,2324.93017578125,0.7332588195800781,27.82642330665742,True,151936,2560
Qwen3-8B,base_instruct,qwen3,base,E,1.3758325576782227,0.17923788726329803,0.13027594547244162,72.12850952148438,40.101837158203125,52.42535446552041,29.14732387629838,0.13449651499198437,0.07477705249056678,0.9978557825088501,0.18816953897476196,0.017193295061588287,0.029898500069975853,0.038992952555418015,1403.637451171875,2840.811767578125,0.34268492460250854,35.236701745075365,0.005401949398219585,0.0154286939650774,2305.691162109375,2986.114013671875,0.5629128813743591,19.600159272343696,False,151936,4096
Qwen3-8B,base_instruct,qwen3,base,U,1.6384881734848022,0.3764161169528961,0.22973380158876536,156.41360473632812,56.10248947143555,95.46215057729798,34.240399399474775,0.2449068145973322,0.08784326664289495,0.9994322657585144,0.9685795307159424,0.05804573372006416,0.06444598734378815,0.06912149488925934,275.1150207519531,2900.381591796875,0.0671667531132698,63.16743786169934,0.007869821041822433,0.014564631506800652,2807.2958984375,3677.830322265625,0.6853749752044678,37.481066566484365,False,151936,4096
Qwen3-8B-Base,base_instruct,qwen3,base,E,1.392439842224121,0.18219780921936035,0.13084788562810643,73.28388214111328,40.64368438720703,52.62983715264722,29.188826084068054,0.1350211124711076,0.07488352582520423,0.9977790117263794,0.19425848126411438,0.01732884906232357,0.030047528445720673,0.039152469485998154,1394.329345703125,2838.236572265625,0.340412437915802,35.46701436564371,0.00541848037391901,0.01545852143317461,2304.166015625,2984.946533203125,0.5625405311584473,19.690205162929733,False,151936,4096
Qwen3-8B-Base,base_instruct,qwen3,base,U,1.6785935163497925,0.3755277395248413,0.22371570953130457,156.22361755371094,56.589054107666016,93.06816452706731,33.712184371307764,0.23876507680694273,0.08648813836233023,0.9993927478790283,0.9665723443031311,0.05514078587293625,0.06151813268661499,0.06647766381502151,301.93096923828125,2927.29736328125,0.07371361553668976,62.251992326987875,0.007603316102176905,0.01423296332359314,2801.60009765625,3656.113525390625,0.6839843988418579,69.61294219548238,False,151936,4096
Qwen3.5-0.8B-Base,base_instruct,qwen3.5_dense,base,E,0.6313167214393616,0.2778785526752472,0.4401571243696855,144.86338806152344,45.26152420043945,229.46230179242554,71.69384662780053,0.46047440564419584,0.14387191776776787,0.999479353427887,0.9431222677230835,0.20997168123722076,0.22362782061100006,0.23462101817131042,22.318714141845703,377.0687255859375,0.021795619279146194,40.35467739494092,0.025364993140101433,0.041266411542892456,578.8180541992188,901.933349609375,0.5652520060539246,22.230998843709063,True,248320,1024
Qwen3.5-0.8B-Instruct,base_instruct,qwen3.5_dense,instruct,E,0.6272127628326416,0.2782159447669983,0.44357506934410756,145.0414581298828,45.28817367553711,231.24761918880793,72.20544025763279,0.464057098577038,0.14489856036129276,0.9994865655899048,0.943812370300293,0.21323782205581665,0.2270570546388626,0.23803110420703888,21.653196334838867,370.23779296875,0.02114569954574108,41.02924831682927,0.025821879506111145,0.04196611046791077,571.1150512695312,900.4765625,0.5577295422554016,21.482922731307788,True,248320,1024
Qwen3.5-122B-A10B-Instruct,other_models,qwen3.5_moe,,E,0.6591872572898865,0.07577326148748398,0.11494952405331717,38.271385192871094,17.900728225708008,58.058442073373904,27.155755861093535,0.1165090143240571,0.05449492331541103,0.9989128112792969,0.02442345768213272,0.013146624900400639,0.023228419944643974,0.03206544369459152,1582.3284912109375,2513.073486328125,0.5150808890660604,13.142058785069677,0.002913540229201317,0.012194326147437096,2119.0595703125,2598.14404296875,0.6897980372111002,6.208231359575707,False,248320,3072
Qwen3.5-122B-A10B-Instruct,other_models,qwen3.5_moe,,U,0.8457858562469482,0.2937200963497162,0.347274779047567,153.3572540283203,48.790164947509766,181.3192463501587,57.68619158992446,0.36386313369449047,0.11576199915521161,0.999443531036377,0.9385573863983154,0.13057732582092285,0.13994723558425903,0.1462266445159912,57.559425354003906,1439.9287109375,0.018736792107423145,66.87667447205504,0.015001890249550343,0.024808231741189957,1577.033935546875,2644.6015625,0.513357400894165,23.65483675056805,False,248320,3072
Qwen3.5-27B-Instruct,other_models,qwen3.5_dense,,E,0.8780956864356995,0.08854589611291885,0.10083855037750812,44.95647048950195,30.402870178222656,51.19768970963279,34.623641418433245,0.10274117166629647,0.06948113297413586,0.9966563582420349,0.1319577842950821,0.010253040120005608,0.021375086158514023,0.028808515518903732,2601.919677734375,4358.69775390625,0.5081874370574951,14.688369327126779,0.004736202768981457,0.01322130486369133,3497.545654296875,4485.53125,0.6831143856048584,9.938076634837186,False,248320,5120
Qwen3.5-27B-Instruct,other_models,qwen3.5_dense,,U,0.9822755455970764,0.25331899523735046,0.25788995396741804,135.2628936767578,50.768096923828125,137.70361512414343,51.68417064986457,0.2763372886702218,0.10371741926801845,0.9991599321365356,0.9601746201515198,0.07513879239559174,0.08134614676237106,0.08621517568826675,170.7830810546875,3223.092041015625,0.03335607051849365,94.15978396145753,0.011326786130666733,0.017580870538949966,2731.09716796875,4507.52099609375,0.5334174156188964,35.930243265041845,False,248320,5120
Qwen3.5-2B-Base,base_instruct,qwen3.5_dense,base,E,0.6810687780380249,0.2951818108558655,0.433409694254675,155.68528747558594,53.08304214477539,228.58967037671758,77.94079519794357,0.4587232490082005,0.1564080071709355,0.9994676113128662,0.9643465280532837,0.20826669037342072,0.21828892827033997,0.22551122307777405,22.861658096313477,659.054443359375,0.011162918992340565,58.211242548195024,0.029743514955043793,0.04104697331786156,699.4343872070312,1742.854736328125,0.3415206968784332,33.731658030454355,True,248320,2048
Qwen3.5-2B-Instruct,base_instruct,qwen3.5_dense,instruct,E,0.6756906509399414,0.2947574555873871,0.43623136590295447,155.47952270507812,53.058067321777344,230.10459370540838,78.52419927369012,0.4617633275480142,0.1575787556683196,0.9994671940803528,0.9644391536712646,0.21103009581565857,0.22127750515937805,0.22854143381118774,22.272279739379883,647.361083984375,0.010875136591494083,58.386410247963134,0.03027980774641037,0.04185144603252411,683.4627075195312,1737.7264404296875,0.3337220251560211,29.969739462221906,True,248320,2048
Qwen3.5-35B-A3B-Base,base_instruct,qwen3.5_moe,base,E,0.5683920979499817,0.08728201687335968,0.15355951848760654,44.10292053222656,23.303171157836914,77.59242377100676,40.998408038894986,0.15570891139568585,0.08227372176866905,0.9987086653709412,0.11655040085315704,0.02377208136022091,0.04237063229084015,0.056821368634700775,764.76025390625,1595.1026611328125,0.37341809272766113,11.876240496025076,0.006794259417802095,0.022566474974155426,1280.513427734375,1700.9342041015625,0.6252506971359253,6.380163567249501,False,248320,2048
Qwen3.5-35B-A3B-Base,base_instruct,qwen3.5_moe,base,U,0.8536590337753296,0.27377304434776306,0.32070537944991284,145.93084716796875,54.335201263427734,170.94746426168038,63.64977012324098,0.34304951788328175,0.1277294345866122,0.9991360306739807,0.9559081792831421,0.11628714948892593,0.1261565387248993,0.13388627767562866,71.47913360595703,1117.501708984375,0.03490192070603371,52.409423446805775,0.017946040257811546,0.02837049402296543,1117.504638671875,1793.38720703125,0.5456565618515015,20.88696003632216,False,248320,2048
Qwen3.5-35B-A3B-Instruct,base_instruct,qwen3.5_moe,instruct,E,0.5666108727455139,0.08709026873111725,0.15370384318451427,44.01227569580078,23.240440368652344,77.6763698206835,41.01658031382411,0.15587737047166095,0.082310189055155,0.9987000226974487,0.11750555783510208,0.02382356859743595,0.042436737567186356,0.056896939873695374,763.1991577148438,1594.6038818359375,0.37265583872795105,11.886349261414312,0.006800611037760973,0.022584397345781326,1279.949951171875,1700.71435546875,0.6249755620956421,6.3545145766144895,False,248320,2048
Qwen3.5-35B-A3B-Instruct,base_instruct,qwen3.5_moe,instruct,U,0.8458542227745056,0.27366381883621216,0.32353544082165986,145.8555908203125,54.257286071777344,172.4358487469487,64.1449609293275,0.34603633949132073,0.12872316074699663,0.9991426467895508,0.9558638334274292,0.11830787360668182,0.1284133791923523,0.13621005415916443,69.14208221435547,1105.0228271484375,0.033760782331228256,52.55536974586319,0.01826080121099949,0.02893613465130329,1102.82470703125,1791.364990234375,0.5384886264801025,20.77048907563994,False,248320,2048
Qwen3.5-397B-A17B-Instruct,other_models,qwen3.5_moe,,E,0.7368924021720886,0.07511384040117264,0.10193325399985748,38.21784210205078,18.620325088500977,51.86353121486746,25.268716346667553,0.10407735180996786,0.050708099109235044,0.9973173141479492,0.04040581360459328,0.01047386322170496,0.019478149712085724,0.028399374336004257,1965.6419677734375,3189.31103515625,0.4798930585384369,16.30946142038329,0.002511615166440606,0.011222508735954762,2448.9794921875,3274.123046875,0.5978953838348389,7.984898694142172,False,248320,4096
Qwen3.5-397B-A17B-Instruct,other_models,qwen3.5_moe,,U,1.1844565868377686,0.21151037514209747,0.17857165681925277,116.29005432128906,53.6317138671875,98.1800900206543,45.279594425973904,0.19702329421959447,0.09086500993078955,0.9964563846588135,0.924140214920044,0.03822997584939003,0.04508248716592789,0.050576016306877136,567.9502563476562,3079.8046875,0.13865973055362701,77.33623425957735,0.008395420387387276,0.0147108044475317,2592.17333984375,3514.8095703125,0.6328548192977905,36.90684695829938,False,248320,4096
Qwen3.5-4B-Base,base_instruct,qwen3.5_dense,base,E,0.6610637307167053,0.24919393658638,0.3769590207531299,133.0406494140625,49.924407958984375,201.2523804169741,75.52132364735522,0.4038640314033701,0.15155272281473633,0.9991143941879272,0.9614160656929016,0.16140587627887726,0.17035475373268127,0.17645114660263062,37.90676498413086,1056.069580078125,0.014807330071926117,68.59894787875727,0.02644912526011467,0.035700295120477676,879.0895385742188,2195.494140625,0.3433943510055542,33.83156063429699,True,248320,2560
Qwen3.5-4B-Instruct,base_instruct,qwen3.5_dense,instruct,E,0.655774712562561,0.24869708716869354,0.37924165480072214,132.7843017578125,49.84519958496094,202.48463262472148,76.0096396370357,0.4063368585237026,0.15253265290938905,0.9991153478622437,0.9615048766136169,0.16338245570659637,0.1725313812494278,0.178678959608078,37.006980895996094,1042.838623046875,0.014455851912498475,66.86621857285647,0.026844583451747894,0.03632183000445366,862.5067138671875,2190.823486328125,0.3369166851043701,30.594134407391035,True,248320,2560
Qwen3.5-9B-Base,base_instruct,qwen3.5_dense,base,E,0.8553493618965149,0.09163565188646317,0.10713242561295062,46.45194625854492,28.388988494873047,54.30757106727689,33.1899335634364,0.10898193870558363,0.06660403391585874,0.9979202747344971,0.07347416877746582,0.011618664488196373,0.023090187460184097,0.03102043643593788,2212.61474609375,3617.88037109375,0.5401891469955444,12.45056635199351,0.004389090463519096,0.013683277182281017,3074.501220703125,3735.29541015625,0.7506106495857239,7.613793498568294,False,248320,4096
Qwen3.5-9B-Base,base_instruct,qwen3.5_dense,base,U,0.99200040102005,0.2818055748939514,0.28407808565820897,150.005126953125,54.8675651550293,151.21478458968198,55.31002315988008,0.3034508828449632,0.11099361351195686,0.9993078708648682,0.9640008211135864,0.09076683223247528,0.09758111834526062,0.1034422516822815,117.79537200927734,2402.984375,0.028758635744452477,99.89150662662557,0.013193759135901928,0.020232463255524635,2138.197265625,3603.3974609375,0.5220208168029785,37.55096337121764,False,248320,4096
Qwen3.5-9B-Instruct,base_instruct,qwen3.5_dense,instruct,E,0.8524354100227356,0.0913858562707901,0.10720560783409117,46.33592987060547,28.30201530456543,54.35711530257715,33.201360445374476,0.10908136180090158,0.0666269648575764,0.9978833198547363,0.07703377306461334,0.01163996197283268,0.023119062185287476,0.031051332131028175,2209.791015625,3617.266357421875,0.5394997596740723,12.460690733727645,0.004392229951918125,0.013691050000488758,3073.412109375,3734.942626953125,0.7503447532653809,7.614422541005717,False,248320,4096
Qwen3.5-9B-Instruct,base_instruct,qwen3.5_dense,instruct,U,0.9833297729492188,0.28184667229652405,0.28662477232963757,149.99559020996094,54.77537536621094,152.53844064956124,55.7039732478838,0.30610713501662323,0.1117841744503331,0.9993159770965576,0.964015781879425,0.09235651791095734,0.09939621388912201,0.10530643910169601,113.89595031738281,2381.4345703125,0.027806628495454788,96.43328762485059,0.013402285054326057,0.020681578665971756,2111.978271484375,3602.291259765625,0.515619695186615,36.048076638662856,False,248320,4096
Qwen3.6-35B-A3B,other_models,qwen3.6,,E,0.5547003746032715,0.08590640127658844,0.1548699175442774,43.404388427734375,22.67504119873047,78.24834886541717,40.87799871227406,0.1570251917416791,0.08203208986366033,0.9987673163414001,0.11500856280326843,0.024185311049222946,0.042784541845321655,0.05727807432413101,754.309326171875,1594.0633544921875,0.36831510066986084,11.970020244681894,0.0067599061876535416,0.022593384608626366,1282.3817138671875,1702.497802734375,0.6261629462242126,6.312054471640029,False,248320,2048
Qwen3.6-35B-A3B,other_models,qwen3.6,,U,0.826122522354126,0.2721109986305237,0.32938334359304694,144.91656494140625,53.65949249267578,175.41776312846517,64.95343128978885,0.35202030828177067,0.13034556192490845,0.9991512298583984,0.9549230337142944,0.1223764717578888,0.13259533047676086,0.14035342633724213,64.77264404296875,1080.313232421875,0.031627267599105835,54.78581992312715,0.01879309117794037,0.029556525871157646,1079.8455810546875,1788.1527099609375,0.5272683501243591,21.297654832105565,False,248320,2048
