group,n,E_identity_R2_mean,E_identity_R2_median,E_full_affine_R2_mean,E_full_affine_R2_median,E_delta_R2_mean,E_delta_R2_median,E_delta_over_Yc_mean,E_delta_over_Yc_median,E_P_over_D_full_affine_gain_mean,E_P_over_D_full_affine_gain_median,E_R_over_D_mean,E_R_over_D_median,E_mean_shift_over_raw_delta_mean,E_mean_shift_over_raw_delta_median,E_D_rank95_over_h_mean,E_D_rank95_over_h_median,E_P_rank95_over_h_mean,E_P_rank95_over_h_median,E_AminusI_rank95_over_h_mean,E_AminusI_rank95_over_h_median,E_R_rank95_over_h_mean,E_R_rank95_over_h_median,E_D_eff_over_h_mean,E_D_eff_over_h_median,E_P_eff_over_h_mean,E_P_eff_over_h_median,E_AminusI_eff_over_h_mean,E_AminusI_eff_over_h_median,E_R_eff_over_h_mean,E_R_eff_over_h_median,E_D_energy_5pct_h_mean,E_D_energy_5pct_h_median,E_P_energy_5pct_h_mean,E_P_energy_5pct_h_median,E_AminusI_energy_5pct_h_mean,E_AminusI_energy_5pct_h_median,E_R_energy_5pct_h_mean,E_R_energy_5pct_h_median,U_identity_R2_mean,U_identity_R2_median,U_full_affine_R2_mean,U_full_affine_R2_median,U_delta_R2_mean,U_delta_R2_median,U_delta_over_Yc_mean,U_delta_over_Yc_median,U_P_over_D_full_affine_gain_mean,U_P_over_D_full_affine_gain_median,U_R_over_D_mean,U_R_over_D_median,U_mean_shift_over_raw_delta_mean,U_mean_shift_over_raw_delta_median,U_D_rank95_over_h_mean,U_D_rank95_over_h_median,U_P_rank95_over_h_mean,U_P_rank95_over_h_median,U_AminusI_rank95_over_h_mean,U_AminusI_rank95_over_h_median,U_R_rank95_over_h_mean,U_R_rank95_over_h_median,U_D_eff_over_h_mean,U_D_eff_over_h_median,U_P_eff_over_h_mean,U_P_eff_over_h_median,U_AminusI_eff_over_h_mean,U_AminusI_eff_over_h_median,U_R_eff_over_h_mean,U_R_eff_over_h_median,U_D_energy_5pct_h_mean,U_D_energy_5pct_h_median,U_P_energy_5pct_h_mean,U_P_energy_5pct_h_median,U_AminusI_energy_5pct_h_mean,U_AminusI_energy_5pct_h_median,U_R_energy_5pct_h_mean,U_R_energy_5pct_h_median,E_aff_vs_W_ratio_r1_mean,E_aff_vs_W_ratio_r1_median,E_aff_vs_W_ratio_r2_mean,E_aff_vs_W_ratio_r2_median,E_aff_vs_W_ratio_r4_mean,E_aff_vs_W_ratio_r4_median,E_aff_vs_W_ratio_r8_mean,E_aff_vs_W_ratio_r8_median,E_aff_vs_W_ratio_r16_mean,E_aff_vs_W_ratio_r16_median,E_aff_vs_W_ratio_r32_mean,E_aff_vs_W_ratio_r32_median,E_aff_vs_W_ratio_r64_mean,E_aff_vs_W_ratio_r64_median,E_aff_rank_budget_r1_mean,E_aff_rank_budget_r1_median,E_aff_rank_budget_r8_mean,E_aff_rank_budget_r8_median,E_boundary_rank_w_first_3_losses_mean,E_boundary_rank_w_first_3_losses_median,E_hybrid_min_gain_ratio_1_2_4_8_mean,E_hybrid_min_gain_ratio_1_2_4_8_median,E_hybrid_median_gain_ratio_1_2_4_8_mean,E_hybrid_median_gain_ratio_1_2_4_8_median,E_hybrid_median_match_param_ratio_1_2_4_8_mean,E_hybrid_median_match_param_ratio_1_2_4_8_median,U_aff_vs_W_ratio_r1_mean,U_aff_vs_W_ratio_r1_median,U_aff_vs_W_ratio_r2_mean,U_aff_vs_W_ratio_r2_median,U_aff_vs_W_ratio_r4_mean,U_aff_vs_W_ratio_r4_median,U_aff_vs_W_ratio_r8_mean,U_aff_vs_W_ratio_r8_median,U_aff_vs_W_ratio_r16_mean,U_aff_vs_W_ratio_r16_median,U_aff_vs_W_ratio_r32_mean,U_aff_vs_W_ratio_r32_median,U_aff_vs_W_ratio_r64_mean,U_aff_vs_W_ratio_r64_median,U_aff_rank_budget_r1_mean,U_aff_rank_budget_r1_median,U_aff_rank_budget_r8_mean,U_aff_rank_budget_r8_median,U_boundary_rank_w_first_3_losses_mean,U_boundary_rank_w_first_3_losses_median,U_hybrid_min_gain_ratio_1_2_4_8_mean,U_hybrid_min_gain_ratio_1_2_4_8_median,U_hybrid_median_gain_ratio_1_2_4_8_mean,U_hybrid_median_gain_ratio_1_2_4_8_median,U_hybrid_median_match_param_ratio_1_2_4_8_mean,U_hybrid_median_match_param_ratio_1_2_4_8_median,U_minus_E_full_affine_gain_mean,U_minus_E_full_affine_gain_median,U_over_E_full_affine_gain_mean,U_over_E_full_affine_gain_median,U_minus_E_aff_vs_W_ratio_r1_mean,U_minus_E_aff_vs_W_ratio_r1_median,U_minus_E_hybrid_min_gain_ratio_mean,U_minus_E_hybrid_min_gain_ratio_median,E_aff_wins_r1,E_aff_wins_r8,U_aff_wins_r1,U_aff_wins_r8,E_hybrid_stable_count,U_hybrid_stable_count
DeepSeek|extended,2,3.698604585500309e-05,3.698604585500309e-05,0.9999903778798234,0.9999903778798234,0.9999533918339683,0.9999533918339683,0.999963013954145,0.999963013954145,0.06040319082501344,0.06040319082501344,0.9396083677418076,0.9396083677418076,3.698604585502063e-05,3.698604585502063e-05,0.88525390625,0.88525390625,0.5821010044642858,0.5821010044642858,0.5380161830357143,0.5380161830357143,0.8842075892857143,0.8842075892857143,0.8118861520207064,0.8118861520207064,0.5248155781642566,0.5248155781642566,0.47633338422686405,0.47633338422686405,0.8106185234762784,0.8106185234762784,0.1769571229815483,0.1769571229815483,0.24487227201461792,0.24487227201461792,0.26742708683013916,0.26742708683013916,0.17715680599212646,0.17715680599212646,0.03078091638168101,0.03078091638168101,0.9999938124715713,0.9999938124715713,0.9692128960898903,0.9692128960898903,0.969219083618319,0.969219083618319,0.11667116785141193,0.11667116785141193,0.8833385149038231,0.8833385149038231,0.030780927274825395,0.030780927274825395,0.8542131696428571,0.8542131696428571,0.42452566964285715,0.42452566964285715,0.4072963169642857,0.4072963169642857,0.8649553571428572,0.8649553571428572,0.2671762878496956,0.2671762878496956,0.025872452132245163,0.025872452132245163,0.04088711498826255,0.04088711498826255,0.3951289377259486,0.3951289377259486,0.40852639079093933,0.40852639079093933,0.7172720432281494,0.7172720432281494,0.6663261651992798,0.6663261651992798,0.35028308629989624,0.35028308629989624,0.26600155167758416,0.26600155167758416,0.2711562374206363,0.2711562374206363,0.26496304538346394,0.26496304538346394,0.2631357815768421,0.2631357815768421,0.2647131174412237,0.2647131174412237,0.2768114165893867,0.2768114165893867,0.30041888480770573,0.30041888480770573,9.0,9.0,76.0,76.0,1.0,1.0,0.2644589433884155,0.2644589433884155,0.26871474455067657,0.26871474455067657,0.9981421076248662,0.9981421076248662,0.9471591625604415,0.9471591625604415,0.6015371023617083,0.6015371023617083,0.4712680837061898,0.4712680837061898,0.39200128610861806,0.39200128610861806,0.3545340630261742,0.3545340630261742,0.3325444691553373,0.3325444691553373,0.31623242484755854,0.31623242484755854,9.0,9.0,76.0,76.0,1.5,1.5,0.478978526358959,0.478978526358959,0.6226515065394221,0.6226515065394221,0.9981421076248662,0.9981421076248662,0.05626797702639849,0.05626797702639849,1.9317076111832279,1.9317076111832279,0.6811576108828574,0.6811576108828574,0.21451958297054347,0.21451958297054347,0,0,1,0,0,0
Gemma-2|27B,1,0.9964781784501565,0.9964781784501565,0.997605742209408,0.997605742209408,0.001127563759251493,0.001127563759251493,0.003521821549843446,0.003521821549843446,0.32016493263309553,0.32016493263309553,0.6798333493332521,0.6798333493332521,0.19552542439620604,0.19552542439620604,0.7977430555555556,0.7977430555555556,0.1519097222222222,0.1519097222222222,0.009331597222222222,0.009331597222222222,0.8726128472222222,0.8726128472222222,0.08781631856334082,0.08781631856334082,0.013102161703848704,0.013102161703848704,0.0022455653128245715,0.0022455653128245715,0.5955164744350223,0.5955164744350223,0.5699486136436462,0.5699486136436462,0.9069637060165405,0.9069637060165405,0.9843341708183289,0.9843341708183289,0.2682991921901703,0.2682991921901703,0.9964781784501565,0.9964781784501565,0.997605742209408,0.997605742209408,0.001127563759251493,0.001127563759251493,0.003521821549843446,0.003521821549843446,0.32016493263309553,0.32016493263309553,0.67983337178456,0.67983337178456,0.19552540202039165,0.19552540202039165,0.7977430555555556,0.7977430555555556,0.1519097222222222,0.1519097222222222,0.009331597222222222,0.009331597222222222,0.8726128472222222,0.8726128472222222,0.08781631856334082,0.08781631856334082,0.013102167951447747,0.013102167951447747,0.0022455653128245715,0.0022455653128245715,0.5955161904707067,0.5955161904707067,0.5699484944343567,0.5699484944343567,0.9069637060165405,0.9069637060165405,0.9843341708183289,0.9843341708183289,0.2682991921901703,0.2682991921901703,2.9968820832088054,2.9968820832088054,2.0395823372215505,2.0395823372215505,1.4893802217339362,1.4893802217339362,1.1994636445723916,1.1994636445723916,1.0409606986792963,1.0409606986792963,0.9233715223088537,0.9233715223088537,0.8387937693731109,0.8387937693731109,28.0,28.0,226.0,226.0,20.0,20.0,1.351082041768585,1.351082041768585,1.873475963283151,1.873475963283151,0.08084460639472865,0.08084460639472865,2.9968820832088054,2.9968820832088054,2.0395823372215505,2.0395823372215505,1.4893802217339362,1.4893802217339362,1.1994636445723916,1.1994636445723916,1.0409606986792963,1.0409606986792963,0.9233715223088537,0.9233715223088537,0.8387937693731109,0.8387937693731109,28.0,28.0,226.0,226.0,20.0,20.0,1.351082041768585,1.351082041768585,1.873475963283151,1.873475963283151,0.08084460639472865,0.08084460639472865,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1
Gemma-2|2B,1,0.9989458769818493,0.9989458769818493,0.9993343738643692,0.9993343738643692,0.00038849688251985093,0.00038849688251985093,0.0010541230181506573,0.0010541230181506573,0.3685498521808143,0.3685498521808143,0.6314455041483379,0.6314455041483379,0.18121540361179148,0.18121540361179148,0.6775173611111112,0.6775173611111112,0.20963541666666666,0.20963541666666666,0.012586805555555556,0.012586805555555556,0.8033854166666666,0.8033854166666666,0.04916716195483079,0.04916716195483079,0.017957992067491296,0.017957992067491296,0.003612921664449634,0.003612921664449634,0.2281511551293763,0.2281511551293763,0.6888808608055115,0.6888808608055115,0.8700900077819824,0.8700900077819824,0.9777856469154358,0.9777856469154358,0.4808231294155121,0.4808231294155121,0.9989458769818493,0.9989458769818493,0.9993343738643692,0.9993343738643692,0.00038849688251985093,0.00038849688251985093,0.0010541230181506573,0.0010541230181506573,0.3685498521808143,0.3685498521808143,0.6314455041483379,0.6314455041483379,0.18121540361179148,0.18121540361179148,0.6775173611111112,0.6775173611111112,0.20963541666666666,0.20963541666666666,0.012586805555555556,0.012586805555555556,0.8033854166666666,0.8033854166666666,0.04916716195483079,0.04916716195483079,0.017957996349010758,0.017957996349010758,0.003612921664449634,0.003612921664449634,0.22815093754758317,0.22815093754758317,0.6888808012008667,0.6888808012008667,0.8700900077819824,0.8700900077819824,0.9777857065200806,0.9777857065200806,0.4808230698108673,0.4808230698108673,1.2981108247512383,1.2981108247512383,1.1618533700050893,1.1618533700050893,0.9892732282620456,0.9892732282620456,0.8801130575946096,0.8801130575946096,0.7990168574199679,0.7990168574199679,0.7274585659721416,0.7274585659721416,0.653488306899447,0.653488306899447,56.0,56.0,448.0,448.0,4.0,4.0,1.2096141039399695,1.2096141039399695,1.2968734547894276,1.2968734547894276,0.21631764643468354,0.21631764643468354,1.2981108247512383,1.2981108247512383,1.1618533700050893,1.1618533700050893,0.9892732282620456,0.9892732282620456,0.8801130575946096,0.8801130575946096,0.7990168574199679,0.7990168574199679,0.7274585659721416,0.7274585659721416,0.653488306899447,0.653488306899447,56.0,56.0,448.0,448.0,4.0,4.0,1.2096141039399695,1.2096141039399695,1.2968734547894276,1.2968734547894276,0.21631764643468354,0.21631764643468354,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,0,1,0,1,1
Gemma-2|9B,1,0.9878627279082711,0.9878627279082711,0.9911235605544993,0.9911235605544993,0.003260832646228229,0.003260832646228229,0.01213727209172885,0.01213727209172885,0.26866272928414836,0.26866272928414836,0.7313369144647023,0.7313369144647023,0.1894499118347798,0.1894499118347798,0.8713727678571429,0.8713727678571429,0.14983258928571427,0.14983258928571427,0.26255580357142855,0.26255580357142855,0.9171316964285714,0.9171316964285714,0.15191909061976205,0.15191909061976205,0.01137869124522493,0.01137869124522493,0.02523200934024335,0.02523200934024335,0.8625208400924694,0.8625208400924694,0.46468037366867065,0.46468037366867065,0.9065914750099182,0.9065914750099182,0.843457043170929,0.843457043170929,0.14543862640857697,0.14543862640857697,0.9878627279082711,0.9878627279082711,0.9911235605544993,0.9911235605544993,0.003260832646228229,0.003260832646228229,0.01213727209172885,0.01213727209172885,0.26866272928414836,0.26866272928414836,0.7313368650139,0.7313368650139,0.18944989034565943,0.18944989034565943,0.8713727678571429,0.8713727678571429,0.14983258928571427,0.14983258928571427,0.26255580357142855,0.26255580357142855,0.9171316964285714,0.9171316964285714,0.15192169850617376,0.15192169850617376,0.01137869124522493,0.01137869124522493,0.02523200934024335,0.02523200934024335,0.8625208400924694,0.8625208400924694,0.4646778702735901,0.4646778702735901,0.9065914750099182,0.9065914750099182,0.843457043170929,0.843457043170929,0.14543862640857697,0.14543862640857697,2.6002796816567635,2.6002796816567635,1.8233153782803804,1.8233153782803804,1.4977610965693964,1.4977610965693964,1.2735506318069514,1.2735506318069514,1.1361151950828206,1.1361151950828206,1.0320251237172848,1.0320251237172848,0.9412023596580837,0.9412023596580837,36.0,36.0,289.0,289.0,41.0,41.0,1.3454929015519965,1.3454929015519965,1.6830698093212262,1.6830698093212262,0.05070048788389911,0.05070048788389911,2.6002796816567635,2.6002796816567635,1.8233153782803804,1.8233153782803804,1.4977610965693964,1.4977610965693964,1.2735506318069514,1.2735506318069514,1.1361151950828206,1.1361151950828206,1.0320251237172848,1.0320251237172848,0.9412023596580837,0.9412023596580837,36.0,36.0,289.0,289.0,41.0,41.0,1.3454929015519965,1.3454929015519965,1.6830698093212262,1.6830698093212262,0.05070048788389911,0.05070048788389911,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1
Gemma-3|12B,1,0.962656724315314,0.962656724315314,0.9672602147356555,0.9672602147356555,0.004603490420341472,0.004603490420341472,0.037343275684686005,0.037343275684686005,0.12327494939683,0.12327494939683,0.8767240675019169,0.8767240675019169,0.016466287288620318,0.016466287288620318,0.9044270833333333,0.9044270833333333,0.44765625,0.44765625,0.5916666666666667,0.5916666666666667,0.91328125,0.91328125,0.699388340381413,0.699388340381413,0.042078712718119235,0.042078712718119235,0.2838259434982769,0.2838259434982769,0.9150347716747179,0.9150347716747179,0.20275670289993286,0.20275670289993286,0.7308074235916138,0.7308074235916138,0.44884470105171204,0.44884470105171204,0.12136353552341461,0.12136353552341461,0.962656724315314,0.962656724315314,0.9672602147356555,0.9672602147356555,0.004603490420341472,0.004603490420341472,0.037343275684686005,0.037343275684686005,0.12327494939683,0.12327494939683,0.8767240675019169,0.8767240675019169,0.016466287288620318,0.016466287288620318,0.9044270833333333,0.9044270833333333,0.44765625,0.44765625,0.5916666666666667,0.5916666666666667,0.91328125,0.91328125,0.6993920088288696,0.6993920088288696,0.042078712718119235,0.042078712718119235,0.2838259434982769,0.2838259434982769,0.9150347716747179,0.9150347716747179,0.20275534689426422,0.20275534689426422,0.7308074235916138,0.7308074235916138,0.44884470105171204,0.44884470105171204,0.12136353552341461,0.12136353552341461,2.1794194613384508,2.1794194613384508,1.9322482325374195,1.9322482325374195,1.5603383496757683,1.5603383496757683,1.3419444850612916,1.3419444850612916,1.1864086510406338,1.1864086510406338,1.063790631962484,1.063790631962484,0.9414316039484422,0.9414316039484422,34.0,34.0,277.0,277.0,47.0,47.0,1.4265232893602597,1.4265232893602597,1.778441091312415,1.778441091312415,0.06613119271832883,0.06613119271832883,2.1794194613384508,2.1794194613384508,1.9322482325374195,1.9322482325374195,1.5603383496757683,1.5603383496757683,1.3419444850612916,1.3419444850612916,1.1864086510406338,1.1864086510406338,1.063790631962484,1.063790631962484,0.9414316039484422,0.9414316039484422,34.0,34.0,277.0,277.0,47.0,47.0,1.4265232893602597,1.4265232893602597,1.778441091312415,1.778441091312415,0.06613119271832883,0.06613119271832883,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1
Gemma-3|27B,1,0.9675574083518943,0.9675574083518943,0.9707730352560784,0.9707730352560784,0.003215626904184088,0.003215626904184088,0.032442591648105645,0.032442591648105645,0.09911744841666441,0.09911744841666441,0.9008819528392389,0.9008819528392389,0.01277251391050981,0.01277251391050981,0.8956473214285714,0.8956473214285714,0.44568452380952384,0.44568452380952384,0.5587797619047619,0.5587797619047619,0.9025297619047619,0.9025297619047619,0.7336921027200566,0.7336921027200566,0.05424994848838796,0.05424994848838796,0.30173674023450314,0.30173674023450314,0.8844396803343011,0.8844396803343011,0.20068538188934326,0.20068538188934326,0.7000434398651123,0.7000434398651123,0.42282330989837646,0.42282330989837646,0.14225241541862488,0.14225241541862488,0.9675574083518943,0.9675574083518943,0.9707730352560784,0.9707730352560784,0.003215626904184088,0.003215626904184088,0.032442591648105645,0.032442591648105645,0.09911744841666441,0.09911744841666441,0.9008819528392389,0.9008819528392389,0.01277251391050981,0.01277251391050981,0.8956473214285714,0.8956473214285714,0.44568452380952384,0.44568452380952384,0.5587797619047619,0.5587797619047619,0.9025297619047619,0.9025297619047619,0.7336942018330028,0.7336942018330028,0.05424994848838796,0.05424994848838796,0.30173674023450314,0.30173674023450314,0.8844405238021108,0.8844405238021108,0.2006843537092209,0.2006843537092209,0.7000433802604675,0.7000433802604675,0.42282330989837646,0.42282330989837646,0.14225241541862488,0.14225241541862488,2.5753876172903576,2.5753876172903576,2.1087537995513226,2.1087537995513226,1.7220621107178193,1.7220621107178193,1.4277549108278016,1.4277549108278016,1.1637782951800208,1.1637782951800208,0.966740140044882,0.966740140044882,0.8347593924140946,0.8347593924140946,24.0,24.0,199.0,199.0,28.0,28.0,1.5133634205120734,1.5133634205120734,1.924974636238972,1.924974636238972,0.0838259423621035,0.0838259423621035,2.5753876172903576,2.5753876172903576,2.1087537995513226,2.1087537995513226,1.7220621107178193,1.7220621107178193,1.4277549108278016,1.4277549108278016,1.1637782951800208,1.1637782951800208,0.966740140044882,0.966740140044882,0.8347593924140946,0.8347593924140946,24.0,24.0,199.0,199.0,28.0,28.0,1.5133634205120734,1.5133634205120734,1.924974636238972,1.924974636238972,0.0838259423621035,0.0838259423621035,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1
Gemma-3|4B,1,0.9531679034284962,0.9531679034284962,0.9578971974013178,0.9578971974013178,0.004729293972821624,0.004729293972821624,0.04683209657150381,0.04683209657150381,0.1009840327263784,0.1009840327263784,0.8990161820775457,0.8990161820775457,0.046039888687322644,0.046039888687322644,0.909765625,0.909765625,0.2734375,0.2734375,0.423828125,0.423828125,0.91953125,0.91953125,0.6644274133306775,0.6644274133306775,0.034389659300944966,0.034389659300944966,0.09481517072128759,0.09481517072128759,0.9418885829622454,0.9418885829622454,0.21285511553287506,0.21285511553287506,0.8488757610321045,0.8488757610321045,0.7054887413978577,0.7054887413978577,0.10513487458229065,0.10513487458229065,0.9531679034284962,0.9531679034284962,0.9578971974013178,0.9578971974013178,0.004729293972821624,0.004729293972821624,0.04683209657150381,0.04683209657150381,0.1009840327263784,0.1009840327263784,0.8990162563233763,0.8990162563233763,0.046039892314502076,0.046039892314502076,0.909765625,0.909765625,0.2734375,0.2734375,0.423828125,0.423828125,0.91953125,0.91953125,0.664430898400293,0.664430898400293,0.034389659300944966,0.034389659300944966,0.09481521593269493,0.09481521593269493,0.9418885829622454,0.9418885829622454,0.21285349130630493,0.21285349130630493,0.8488757610321045,0.8488757610321045,0.7054888606071472,0.7054888606071472,0.10513486713171005,0.10513486713171005,4.315497466377396,4.315497466377396,2.739746224457343,2.739746224457343,1.9109778265726183,1.9109778265726183,1.4342693149552623,1.4342693149552623,1.141893993453397,1.141893993453397,0.9357327625211912,0.9357327625211912,0.7481673706857321,0.7481673706857321,51.0,51.0,413.0,413.0,26.0,26.0,1.550417430493973,1.550417430493973,2.363108661757514,2.363108661757514,0.04041756957639673,0.04041756957639673,4.315497466377396,4.315497466377396,2.739746224457343,2.739746224457343,1.9109778265726183,1.9109778265726183,1.4342693149552623,1.4342693149552623,1.141893993453397,1.141893993453397,0.9357327625211912,0.9357327625211912,0.7481673706857321,0.7481673706857321,51.0,51.0,413.0,413.0,26.0,26.0,1.550417430493973,1.550417430493973,2.363108661757514,2.363108661757514,0.04041756957639673,0.04041756957639673,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1
Llama-3.1|70B,1,0.9984301656151496,0.9984301656151496,0.998559587945804,0.998559587945804,0.0001294223306543829,0.0001294223306543829,0.0015698343848503684,0.0015698343848503684,0.08244330223834276,0.08244330223834276,0.9175554845830389,0.9175554845830389,0.00022219872935090782,0.00022219872935090782,0.8558349609375,0.8558349609375,0.578369140625,0.578369140625,0.5587158203125,0.5587158203125,0.853759765625,0.853759765625,0.7712371220882216,0.7712371220882216,0.5200962777891647,0.5200962777891647,0.5062133413625489,0.5062133413625489,0.7689054127928462,0.7689054127928462,0.1912163645029068,0.1912163645029068,0.25079861283302307,0.25079861283302307,0.25083088874816895,0.25083088874816895,0.19163550436496735,0.19163550436496735,0.9950256673885755,0.9950256673885755,0.9974053026118898,0.9974053026118898,0.0023796352233143026,0.0023796352233143026,0.004974332611424567,0.004974332611424567,0.4783828121684043,0.4783828121684043,0.5216144684134787,0.5216144684134787,0.06884954297182258,0.06884954297182258,0.591796875,0.591796875,0.1982421875,0.1982421875,0.1424560546875,0.1424560546875,0.72998046875,0.72998046875,0.09134692118906906,0.09134692118906906,0.025836052547106764,0.025836052547106764,0.026050696465760297,0.026050696465760297,0.34777899187483124,0.34777899187483124,0.6638154983520508,0.6638154983520508,0.8537687063217163,0.8537687063217163,0.890550434589386,0.890550434589386,0.4546639025211334,0.4546639025211334,0.35930798036933626,0.35930798036933626,0.34741708018316547,0.34741708018316547,0.3740329165806154,0.3740329165806154,0.384440808018602,0.384440808018602,0.39224808692795754,0.39224808692795754,0.4001774288314566,0.4001774288314566,0.4102775617250525,0.4102775617250525,8.0,8.0,66.0,66.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.1816592356163937,2.1816592356163937,2.003076393612503,2.003076393612503,1.7932565882461635,1.7932565882461635,1.5702926330760514,1.5702926330760514,1.3399489385654553,1.3399489385654553,1.1482288977347925,1.1482288977347925,1.0149001075412658,1.0149001075412658,8.0,8.0,66.0,66.0,70.0,70.0,1.5848184519699635,1.5848184519699635,1.8981664986946152,1.8981664986946152,0.1981219424327209,0.1981219424327209,0.39593950993006155,0.39593950993006155,5.802567330277533,5.802567330277533,1.8223512552470575,1.8223512552470575,0.5848184519699635,0.5848184519699635,0,0,1,1,0,1
